Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[192]    0.1    1.27    0.55  884333         R_MarkLeaves [192]
                0.52    0.00  884333/884333      R_PointInLeaf [293]
                0.03    0.00   14743/14743       R_ClusterPVS [552]
-----------------------------------------------
                0.44    1.38 27610569/27610569     CL_CgameSystemCalls [11]
[193]    0.1    0.44    1.38 27610569         R_LerpTag [193]
                1.03    0.00 82830933/123836018     VectorNormalize [208]
                0.25    0.00 55221138/55221138     R_GetTag [353]
                0.09    0.00 27610569/138303206     R_GetModelByHandle [299]
                0.00    0.00     258/258         AxisClear [1116]
-----------------------------------------------
                0.00    1.71       1/1           CL_CheckForResend [175]
[194]    0.1    0.00    1.71       1         NET_OutOfBandData [194]
                0.00    1.71       1/1           Huff_Compress [195]
                0.00    0.00       1/874503      NET_SendPacket [97]
-----------------------------------------------
                0.00    1.71       1/1           NET_OutOfBandData [194]
[195]    0.1    0.00    1.71       1         Huff_Compress [195]
                1.71    0.00     331/331         Huff_transmit [196]
                0.00    0.00     331/2107011     Huff_addRef [334]
-----------------------------------------------
                                  43             Huff_transmit [196]
                1.71    0.00     331/331         Huff_Compress [195]
[196]    0.1    1.71    0.00     331+43      Huff_transmit [196]
                0.00    0.00     331/27827228     send [24]
                0.00    0.00     344/207364462     add_bit [63]
                                  43             Huff_transmit [196]
-----------------------------------------------
                0.00    0.00    1423/146300876     Con_DrawInput [632]
                0.00    0.00    2846/146300876     SCR_DrawSmallStringExt [785]
                0.00    0.00    3408/146300876     SCR_FillRect [817]
                0.00    0.00    4116/146300876     SCR_DrawScreenField [88]
                0.00    0.00   15684/146300876     SCR_DrawStringExt [748]
                0.00    0.00  129540/146300876     Con_DrawSolidConsole [440]
                0.00    0.00  140594/146300876     CL_UISystemCalls [92]
                0.01    0.01 1775238/146300876     Con_DrawNotify [408]
                0.98    0.70 144228027/146300876     CL_CgameSystemCalls [11]
[197]    0.1    0.99    0.71 146300876         RE_SetColor [197]
                0.71    0.00 146300876/685604085     R_GetCommandBuffer [145]
-----------------------------------------------
                0.23    1.46 2463077/2463077     Com_EventLoop [138]
[198]    0.1    0.23    1.46 2463077         Com_GetEvent [198]
                0.25    1.21 2463077/2485856     Com_GetRealEvent [210]
-----------------------------------------------
                0.16    1.48  892289/892289      Com_Frame [2]
[199]    0.1    0.16    1.48  892289         IN_Frame [199]
                0.62    0.74  892289/892289      IN_ProcessEvents [214]
                0.06    0.03  892257/892257      IN_ActivateMouse [428]
                0.01    0.02      32/51          IN_DeactivateMouse [496]
                0.00    0.00  892289/1135154716     Sys_Milliseconds [272]
-----------------------------------------------
                0.12    1.52 10340804/10340804     ComputeTexCoords [26]
[200]    0.1    0.12    1.52 10340804         RB_CalcStretchTexCoords [200]
                1.19    0.00 10340804/51499690     RB_CalcTransformTexCoords [123]
                0.31    0.03 10340804/30153986     EvalWaveForm [248]
-----------------------------------------------
                                   6             Com_ExecuteCfg <cycle 2> [825]
                3.32    2.94 1784576/1784743     Com_Frame [2]
[201]    0.1    1.63    0.00 1784582         Cbuf_Execute <cycle 2> [201]
                               45981             Cmd_ExecuteString <cycle 2> [164]
-----------------------------------------------
                1.61    0.00 123902703/123902703     CL_CgameSystemCalls [11]
[202]    0.1    1.61    0.00 123902703         CM_TempBoxModel [202]
-----------------------------------------------
                1.61    0.00 7237575/7237575     ComputeTexCoords [26]
[203]    0.1    1.61    0.00 7237575         RB_CalcScrollTexCoords [203]
-----------------------------------------------
                0.29    0.00 38598497/215241675     DrawMultitextured [166]
                1.30    0.00 176643178/215241675     RB_IterateStagesGeneric [16]
[204]    0.1    1.59    0.00 215241675         R_DrawElements [204]
-----------------------------------------------
                1.59    0.00 1473723099/1473723099     DoSyscall [8]
[205]    0.1    1.59    0.00 1473723099         VM_BlockCopy [205]
-----------------------------------------------
                1.05    0.51 13611189/13611189     ComputeColors [30]
[206]    0.1    1.05    0.51 13611189         RB_CalcWaveColor [206]
                0.39    0.04 13360080/30153986     EvalWaveForm [248]
                0.04    0.04  251109/251109      R_NoiseGet4f [439]
-----------------------------------------------
                0.11    0.00 29842524/415171935     CM_TraceThroughPatchCollide [73]
                1.44    0.00 385329411/415171935     CM_TraceThroughLeaf [62]
[207]    0.1    1.56    0.00 415171935         CM_BoundsIntersect [207]
-----------------------------------------------
                0.00    0.00      17/123836018     ParseShader [129]
                0.00    0.00   26491/123836018     CM_PlaneFromPoints [770]
                0.00    0.00   47444/123836018     R_SubdividePatchToGrid [628]
                0.00    0.00   90902/123836018     CM_AddFacetBevels [512]
                0.00    0.00  400316/123836018     RB_SurfaceRailCore [485]
                0.50    0.00 40439915/123836018     R_SetupEntityLighting [64]
                1.03    0.00 82830933/123836018     R_LerpTag [193]
[208]    0.1    1.55    0.00 123836018         VectorNormalize [208]
-----------------------------------------------
                0.09    1.45  892731/892731      RB_ExecuteRenderCommands [5]
[209]    0.1    0.09    1.45  892731         RB_SwapBuffers [209]
                0.01    1.40  892323/169059765     RB_EndSurface [12]
                0.05    0.00  892731/892747      GLimp_EndFrame [495]
-----------------------------------------------
                0.00    0.01   22779/2485856     Com_Milliseconds [618]
                0.25    1.21 2463077/2485856     Com_GetEvent [198]
[210]    0.1    0.25    1.22 2485856         Com_GetRealEvent [210]
                0.45    0.77 2485856/2485856     Com_GetSystemEvent [221]
-----------------------------------------------
                0.00    0.00   36733/154441732     FixRenderCommandList [768]
                0.03    0.00 3541125/154441732     R_SortDrawSurfs [53]
                1.37    0.00 150863874/154441732     RB_RenderDrawSurfList [10]
[211]    0.1    1.40    0.00 154441732         R_DecomposeSort [211]
-----------------------------------------------
                0.00    0.00       2/2078        RE_BeginFrame [190]
                0.00    0.01      12/2078        R_LoadLightmaps [450]
                0.00    0.01      16/2078        RE_Shutdown [617]
                0.00    0.01      16/2078        RE_BeginRegistration [180]
                0.01    0.26     408/2078        RE_StretchRaw [349]
                0.01    0.27     420/2078        RE_RegisterSkin [277]
                0.03    0.77    1204/2078        RE_RegisterModelReal [148]
[212]    0.1    0.05    1.34    2078         R_IssuePendingRenderCommands [212]
                0.02    1.32    2062/894793      RB_ExecuteRenderCommands [5]
-----------------------------------------------
                1.36    0.00  268651/268651      NET_Event [34]
[213]    0.1    1.36    0.00  268651         NET_GetPacket [213]
                0.00    0.00  134391/134540      SockadrToNetadr [689]
-----------------------------------------------
                0.62    0.74  892289/892289      IN_Frame [199]
[214]    0.1    0.62    0.74  892289         IN_ProcessEvents [214]
                0.17    0.21   31548/31548       IN_TranslateSDLToQ3Key [319]
                0.29    0.00   42826/74374       IN_IsConsoleKey [295]
                0.07    0.00  680711/680711      Com_QueueEvent [457]
                0.00    0.00   27928/6789256     Key_GetCatcher [438]
                0.00    0.00      27/61          Cvar_SetValue [784]
-----------------------------------------------
                1.34    0.00  889825/889825      CL_ReadyToSendPacket [169]
[215]    0.1    1.34    0.00  889825         Sys_IsLANAddress [215]
-----------------------------------------------
                0.13    1.20    1544/1544        R_RegisterMD3 [176]
[216]    0.1    0.13    1.20    1544         R_LoadMD3 [216]
                0.00    1.20    2465/62937       R_FindShader [58]
                0.00    0.00    2465/278180      Q_strlwr [932]
                0.00    0.00    1544/102721      Hunk_AllocDebug [940]
